period_start,period_end,hospital_code,hospital,triage_category,measure_code,measure_name,measure_alias,value,units,source,fetched_utc
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,75.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,81.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,78.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,12138.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,3030.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,471.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,18020.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,26248.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,63687.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,12240.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,4035.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,42169.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,471.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,19761.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,21518.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,27180.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1113.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,628.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1391.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,309.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,234.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,574.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,40.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,31.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,76.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,50.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,19.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,53.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,16.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,33.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,68.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,71.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,68.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,8914.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,1252.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,519.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,13967.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,21794.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,49127.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,8953.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,1512.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,35234.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,519.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,15292.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,13893.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,22851.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,987.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,626.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1375.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,295.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,241.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,575.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,50.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,47.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,85.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,55.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,39.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,57.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,40.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,83.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,93.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,90.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,88.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,5905.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,889.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,270.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,16599.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,15416.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,40107.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,5925.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,1014.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,26215.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,270.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,17231.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,13892.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,15667.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,694.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,544.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1007.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,242.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,222.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2022-07-01,2023-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,314.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,32.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,77.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,56.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,35.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,52.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,22.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,34.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,71.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,87.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,80.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,76.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,13596.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2787.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,739.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,18630.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,25938.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,65050.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,13680.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,3710.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,36791.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,739.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,20263.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,28259.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,26658.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,946.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,513.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,1225.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,288.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,217.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,434.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,43.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,32.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,81.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,54.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,25.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,59.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,21.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,36.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,81.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,94.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2023-07-01,2024-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
